,Date,Price,Open,High,Low,Volume,pct_change,MA10,MA10_td,MA30,MA30_td,MA50,MA50_td,%K,%K_td,%D,%D_td,RSI,RSI_td,Momentum,Momentum_td,EMA12,EMA26,MACD,Signal,MACD_td,TP,SMA_TP,MD,CCI,CCI_td,MA,STD,Upper_BB,Lower_BB,BB_td,ATR,OBV,OBV_td,VWAP,VWAP_td,Fib_23.6,Fib_38.2,Fib_50.0,Fib_61.8,Tenkan_sen,Kijun_sen,Senkou_span_A,Senkou_span_B,Chikou_span,PMO,PMO_td,Volatility,Volatility_Ratio,Volatility_Ratio_td,TSI,TSI_td
3502,2020-02-18,10158.4,9701.5,10230.1,9601.6,945910.0,0.0471,10082.070000000002,1,9445.74,1,8881.296,1,75.11322637598829,1,57.63414446917938,1,65.87967993677765,0,262.89999999999964,1,9935.912345391718,9594.965553862141,340.94679152957724,391.9693635663882,0,9996.699999999999,9779.321666666667,295.7795,48.99558248252098,0,9799.1,367.5252515491493,10534.150503098299,9064.049496901702,0.0,385.5499999999999,53922830.0,1,5906.493946468399,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9975.75,9362.6,8390.275000000001,7822.950000000001,5366.3,0.18103567001790374,0,0.3731798269387466,0.9940414849768031,0,56.26285269651886,1
3503,2020-02-19,9609.4,10158.6,10230.9,9424.3,905950.0,-0.054000000000000006,10027.86,0,9477.989999999998,1,8929.556,1,17.49031465557972,0,44.211927254119324,0,49.96212121212122,0,-542.1000000000004,0,9885.679676869915,9596.034772094574,289.6449047753413,371.50447180817883,0,9754.866666666667,9795.640000000001,277.829333333333,-9.783784129665815,0,9804.205,363.9504759180872,10532.105951836174,9076.304048163825,0.0,404.09999999999997,53016880.0,0,5910.284528887853,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9953.45,9379.900000000001,8373.525000000001,7822.950000000001,5030.0,-0.5603100775193802,0,0.42284280546530795,1.1299073355518663,1,55.997454661151735,0
3504,2020-02-20,9602.4,9611.9,9681.4,9448.9,870800.0,-0.0007000000000000001,10002.689999999999,0,9506.983333333334,1,8977.608,1,16.82887650004726,0,36.47747251053845,0,47.18720976515854,0,-251.70000000000073,0,9842.098188120697,9596.506270457938,245.59191766275944,346.32196097909497,0,9577.566666666666,9806.244999999999,266.16383333333334,-57.27758738404436,0,9816.869999999999,351.47326633375377,10519.816532667506,9113.923467332492,0.0,397.9357142857143,52146080.0,0,5913.913851697886,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9953.45,9393.75,8373.525000000001,7822.950000000001,5261.1,-0.2893768682455748,0,0.4179358868347543,1.120704148849268,1,54.11498626842091,0
3505,2020-02-21,9684.5,9602.2,9747.1,9574.5,716610.0,0.0085,9948.189999999999,0,9540.516666666666,1,9031.957999999999,1,24.586601152792255,1,19.635264102806435,0,47.80185555519128,0,-545.0,0,9817.852313025205,9603.02432449809,214.82798852711494,320.02316648869896,0,9668.699999999999,9820.648333333334,251.3916666666667,-40.29524535640548,0,9832.015,337.9979839163662,10508.010967832732,9156.019032167267,0.0,400.70714285714297,52862690.0,1,5916.961553415759,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9953.45,9534.1,8373.525000000001,7822.950000000001,5361.4,-0.5417495029821073,0,0.41866015854038924,1.1261314238395586,1,54.37351824453193,1
3506,2020-02-22,9655.7,9684.5,9706.5,9569.8,589880.0,-0.003,9881.990000000002,0,9582.203333333335,1,9078.21,1,21.865255598601646,0,21.09357775048041,1,46.00626207447872,0,-662.0,0,9792.90580332902,9606.92622638712,185.97957694189972,293.21444857933915,0,9644.0,9836.458333333334,235.89750000000004,-54.39038377072921,0,9848.055,320.3146585780128,10488.684317156027,9207.425682843974,0.0,392.0428571428573,52272810.0,0,5919.447436078449,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9898.349999999999,9674.6,8373.525000000001,7822.950000000001,6172.0,-0.5293459139612984,0,0.41830156920393136,1.1284439790489698,1,54.698830302809384,1
3507,2020-02-23,9942.7,9655.6,9965.6,9653.4,775880.0,0.0297,9852.75,1,9632.296666666667,1,9129.528,1,48.98421997543239,1,31.812025575608786,1,46.55809046551498,0,-292.39999999999964,0,9815.951064355324,9631.798357765852,184.15270658947156,271.40210018136565,0,9853.9,9860.445,214.30949999999993,-2.0359962266410885,0,9880.36,293.204700184828,10466.769400369656,9293.950599630345,0.0,394.74285714285736,53048690.0,1,5922.96291158102,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9897.05,9831.25,8476.425,7925.85,6205.3,-0.19457013574660595,0,0.4288286042117062,1.141806646124745,1,54.88563983786905,1
3508,2020-02-24,9662.7,9943.2,9981.0,9507.0,980000.0,-0.0282,9785.72,0,9676.333333333334,0,9175.332,1,22.526693754134104,0,31.125389776056068,0,46.82671264672724,0,-670.2999999999993,0,9792.373977531428,9634.087368301714,158.28660922971358,248.77900199103527,0,9716.9,9884.035,193.36200000000008,-57.62421434063231,0,9903.8,251.16264388670294,10406.125287773406,9401.474712226593,0.0,399.5357142857144,52068690.0,0,5927.085787995323,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9827.599999999999,9831.25,8597.85,7945.450000000001,6186.2,-0.5073802134584808,0,0.4409461052653534,1.1576722732008493,1,53.916152677214555,0
3509,2020-02-25,9317.2,9662.6,9672.3,9269.8,937970.0,-0.035699999999999996,9726.67,0,9699.98,0,9206.494,1,3.9083113456465544,0,25.1397416917377,0,34.72319903546669,0,-590.5,0,9719.270288680438,9610.614229908995,108.65605877144299,220.75441334711684,0,9419.766666666666,9879.715,196.9665,-155.67734727591875,1,9889.07,276.54512356642516,10442.16024713285,9335.97975286715,1.0,386.21428571428584,51130720.0,0,5930.659161680741,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9750.349999999999,9831.25,8681.55,8015.6,5822.1,-0.832393572032702,0,0.43221280229383185,1.1245037315608035,1,55.222859256519264,1
3510,2020-02-26,8800.3,9317.1,9368.1,8672.0,1320000.0,-0.0555,9613.47,0,9697.769999999999,0,9219.386,0,7.086048823594347,1,11.173684641125027,0,27.780706378492326,1,-1132.0,0,9577.890244268063,9550.59095361944,27.299290648623355,182.06338880741814,0,8946.8,9841.005000000001,233.09499999999997,-255.74837155094187,1,9840.484999999999,368.3227693133915,10577.130538626781,9103.839461373216,1.0,421.2000000000001,49810720.0,0,5934.9095919039255,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9451.45,9577.3,8686.825,8015.6,6468.9,17.07390648567091,1,0.4687852945255113,1.2027096164553004,1,57.90598290598287,1
3511,2020-02-27,8818.6,8800.1,8968.3,8538.5,1130000.0,0.0021,9525.19,0,9679.146666666667,0,9234.565999999999,0,15.273460930257944,1,8.755940366499638,0,28.860102080410698,1,-882.7999999999993,0,9461.076360534515,9496.369401499482,-35.293040964967076,138.5921028529411,0,8775.133333333333,9789.265000000001,289.2385000000002,-233.74750518267044,1,9790.485,433.54970488424135,10657.584409768484,8923.385590231517,1.0,425.7785714285714,50940720.0,1,5938.561401851072,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9384.7,9510.55,8769.575,8015.6,6744.6,1.5800966529443368,1,0.4681235363497195,1.1846004056393662,1,56.204599976513606,0
3512,2020-02-28,8697.5,8820.1,8898.7,8451.9,1080000.0,-0.0137,9379.1,0,9659.1,0,9251.668,0,12.80567287136975,0,11.721727541740705,1,25.759596857862746,1,-1460.8999999999996,0,9343.603074298435,9437.193890277298,-93.59081597886325,92.15551908658024,0,8682.699999999999,9731.734999999999,344.6781666666669,-202.90135387165498,1,9730.585000000001,496.47014250072203,10723.525285001446,8737.644714998556,1.0,440.0357142857144,49860720.0,0,5941.896599365341,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9216.45,9467.25,8778.225,8015.6,6678.9,2.429165281010975,1,0.46634391302420175,1.1620888040792072,1,54.76016557097636,0
3513,2020-02-29,8543.7,8697.1,8793.7,8539.8,683440.0,-0.0177,9272.53,0,9626.980000000001,0,9258.8,0,5.1602023608769585,0,11.079778720834907,0,28.014184397163106,1,-1065.699999999999,0,9220.541062867906,9371.009157664164,-150.4680947962588,43.630796310012435,0,8625.733333333334,9659.833333333332,394.71333333333376,-174.65840187815587,1,9650.195000000002,551.8125620696271,10753.820124139256,8546.569875860747,1.0,419.7357142857146,49177280.0,0,5943.885433356846,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9216.45,9467.25,8792.05,8022.5,6725.1,1.105956828559569,1,0.45207623892673854,1.1118670924413183,1,52.78831918043663,0
3514,2020-03-01,8540.0,8543.8,8737.2,8437.2,784050.0,-0.0004,9166.29,0,9600.010000000002,0,9269.118,0,5.731170206834997,1,7.899015146360592,0,27.405796631073358,1,-1062.3999999999996,0,9115.842437811305,9309.452923763116,-193.61048595181092,-3.817460142352232,0,8571.466666666667,9591.563333333334,454.17766666666665,-149.73533362739343,1,9584.490000000002,602.1915116778005,10788.873023355602,8380.106976644402,1.0,412.4857142857146,48393230.0,0,5946.160062481453,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9209.1,9459.900000000001,8862.225,8022.5,6373.4,1.3130638981584466,1,0.4458485682129031,1.086549269737445,1,53.354228717877675,1
3515,2020-03-02,8904.8,8537.5,8961.8,8503.1,1020000.0,0.042699999999999995,9088.320000000002,0,9584.116666666667,0,9283.462,0,26.069019345486915,1,12.32013063773298,1,37.61119751166407,0,-779.7000000000007,0,9083.37437045572,9279.478633113997,-196.10426265827664,-42.27482064553712,0,8789.9,9526.579999999998,487.45599999999996,-100.75165758550496,1,9518.255000000001,600.3620315451385,10718.979063090279,8317.530936909723,1.0,410.77857142857164,49413230.0,1,5949.5285933079995,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9209.1,9459.900000000001,9073.325,8094.5,6233.7,1.6352768456375817,1,0.45197056969468646,1.092414912142345,1,55.90429324105792,1
3516,2020-03-03,8761.4,8906.1,8911.7,8669.3,1010000.0,-0.0161,8998.89,0,9565.0,0,9296.462000000001,0,18.074371411049736,0,16.62485365445724,1,25.925415316743653,1,-894.3000000000011,0,9033.83985192407,9241.102438068516,-207.26258614444487,-75.27237374531867,0,8780.800000000001,9449.243333333334,500.16466666666673,-89.09643535173518,0,9440.439999999999,592.0913206591989,10624.622641318396,8256.257358681602,1.0,383.20000000000033,48403230.0,0,5952.695065876015,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9209.1,9459.900000000001,9215.7,8158.549999999999,5890.4,1.5593722755013097,1,0.4492456525123887,1.0733903278355992,1,54.082165225171465,0
3517,2020-03-04,8757.9,8761.3,8840.3,8679.7,759690.0,-0.0004,8880.41,0,9547.043333333333,0,9295.036,0,20.77341624562761,1,21.63893566738811,1,31.92835009974958,0,-1184.800000000001,0,8991.387567012676,9205.309664878256,-213.92209786557942,-103.00231856937083,0,8759.300000000001,9373.298333333334,505.45533333333333,-80.9828673728286,0,9366.579999999998,579.7522543474995,10526.084508694998,8207.075491304999,1.0,337.05714285714305,47643540.0,0,5955.069128674517,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,9054.75,9459.900000000001,9248.325,8167.35,6391.0,2.199368850937441,1,0.45009401797386867,1.0638089018029977,1,49.92582860049165,0
3518,2020-03-05,9060.3,8757.9,9147.3,8751.5,950760.0,0.0345,8820.17,1,9542.59,0,9299.876,0,40.36144578313245,1,26.40307781326996,1,39.77671331045147,0,-602.4000000000015,0,9001.989479779957,9194.568208220608,-192.5787284406506,-120.91760054362679,0,8986.366666666667,9308.773333333334,486.076,-44.21896530126532,0,9302.945,536.3125762531813,10375.570152506363,8230.319847493636,1.0,348.7214285714287,48594300.0,1,5958.354589184578,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8902.650000000001,9459.900000000001,9288.375,8407.650000000001,6412.5,4.508982035928143,1,0.4704468629954221,1.096282019566444,1,54.306548411544206,1
3519,2020-03-06,9134.8,9060.6,9165.2,9004.9,1040000.0,0.008199999999999999,8801.93,1,9526.689999999999,0,9308.034,0,45.1872004145614,1,35.440687481107176,1,39.60358588342095,0,-182.40000000000146,0,9022.421867506117,9190.1409335376,-167.71906603148273,-130.27789364119798,0,9101.633333333333,9262.035,460.05166666666645,-23.244007617501907,0,9264.3,517.9751985527355,10300.25039710547,8228.349602894528,1.0,347.8428571428573,49634300.0,1,5962.026599137097,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8801.2,9459.900000000001,9434.175,8520.6,6638.5,0.38238993710692126,0,0.4537200970098654,1.0491797321582945,1,54.28765041685488,0
3520,2020-03-07,8887.8,9134.2,9180.8,8848.7,750650.0,-0.027000000000000003,8810.68,1,9497.216666666667,0,9307.527999999998,0,29.18771861640101,0,38.24545493803165,1,36.58408749432194,0,87.5,1,9001.710810966713,9167.74530883111,-166.03449786439705,-137.4292144858378,0,8972.433333333332,9216.596666666668,439.02966666666634,-37.07620871988694,0,9212.075,499.4021192490909,10210.879238498183,8213.270761501819,1.0,361.80000000000007,48883650.0,0,5964.465786001758,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8809.0,9459.900000000001,9446.475,8532.900000000001,6800.5,-0.09895951142275496,0,0.4603626342943339,1.054515310404473,1,56.50122403853749,1
3521,2020-03-08,8034.1,8887.8,8888.0,8015.3,1110000.0,-0.09609999999999999,8732.23,0,9437.733333333334,0,9289.883999999998,0,0.956402299435325,0,25.110440443465933,0,22.166481945983776,1,-784.5,0,8852.847609279526,9083.771582251029,-230.92397297150274,-156.1281661829708,0,8312.466666666667,9146.856666666667,445.7546666666664,-124.79061726031658,1,9128.71,550.0162073209726,10228.742414641943,8028.677585358054,1.0,401.8357142857143,47773650.0,0,5967.014073392999,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8598.05,9248.95,9512.675,8599.1,6735.9,0.43961894087979825,0,0.5696110143228873,1.2715189809828573,1,60.94530458431841,1
3522,2020-03-09,7933.0,8035.8,8158.8,7648.7,1540000.0,-0.0126,8655.779999999999,0,9372.316666666668,0,9274.42,0,14.049219213283271,1,14.731113376373225,0,23.386774163768962,1,-764.5,0,8711.332592467292,8998.529242825027,-287.19665035773505,-182.34186301792366,0,7913.5,9042.696666666667,439.57599999999985,-171.25543200215162,1,9017.439999999999,555.8151618166078,10129.070323633214,7905.809676366784,1.0,404.4142857142857,46233650.0,0,5970.366750309226,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8414.75,9065.65,9573.425,8659.85,6857.4,0.38955414012738854,0,0.5305814290804025,1.163946586024387,1,57.3969409021866,0
3523,2020-03-10,7891.2,7933.0,8145.5,7740.2,1200000.0,-0.0053,8590.53,0,9296.973333333333,0,9259.405999999999,0,14.103757124578337,1,9.703126212432336,0,25.797691785471827,1,-652.5000000000009,0,8585.158347472323,8916.504854467617,-331.3465069952945,-212.14279181339782,0,7925.633333333334,8951.234999999999,438.0151666666663,-156.09834920733954,1,8931.53,591.1660521019913,10113.862104203983,7749.197895796018,1.0,404.61428571428576,45033650.0,0,5972.915837942206,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8414.75,9010.55,9596.925,8683.35,6772.7,0.28867849400522094,0,0.5057252479471721,1.0994241991167635,1,52.00720262684039,0
3524,2020-03-11,7935.1,7892.1,7976.5,7606.0,1100000.0,0.005600000000000001,8530.039999999999,0,9233.006666666666,0,9243.456,0,20.897891795783625,1,16.35028937788177,1,32.507076425394274,0,-604.8999999999996,0,8485.14937093812,8843.808198581126,-358.6588276430066,-241.4459989793196,0,7839.2,8864.316666666668,453.1649999999998,-150.8084497062024,1,8848.165,608.8764651085787,10065.917930217158,7630.412069782844,1.0,381.35714285714283,46133650.0,1,5975.299904165821,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,8393.4,8987.9,9685.975,8683.35,7332.3,0.31521625846795187,0,0.5077134540351124,1.0930795209492359,1,46.31953549353812,0
3525,2020-03-12,4826.0,7935.2,7963.1,4546.6,3220000.0,-0.3918,8122.159999999999,0,9052.890000000001,0,9166.406,0,6.029088084243229,0,13.676912334868419,0,14.1198461483159,1,-4078.7999999999993,0,7922.203313870716,8546.192776464006,-623.9894625932902,-317.95469170211373,0,5778.566666666667,8669.81,572.2103333333328,-336.85088214454197,1,8605.240000000002,1059.8407126594493,10724.9214253189,6485.558574681103,1.0,594.6928571428572,42913650.0,0,5971.226727841592,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6863.7,7388.75,9720.25,8683.35,7185.2,0.7548440825390949,0,1.7997232840294894,3.3732180257352056,1,66.82681336103869,1
3526,2020-03-13,5584.3,4815.2,5934.3,3869.5,4170000.0,0.15710000000000002,7804.45,0,8895.109999999999,0,9109.99,0,32.28588104607159,1,19.7376203086995,1,24.89759716174811,1,-3177.0999999999995,0,7562.525880967529,8326.793311540747,-764.267430573218,-407.2172394763346,0,5129.366666666666,8444.078333333333,776.573666666666,-284.5586803455581,1,8401.67,1225.5134640759945,10852.696928151989,5950.6430718480115,1.0,710.2642857142857,47083650.0,1,5969.458981070586,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6525.15,7050.2,9715.675,8683.35,7361.2,0.6712088562132926,0,1.9089890550069348,3.1394365083357902,1,62.36109295332722,0
3527,2020-03-14,5182.7,5589.4,5634.9,5072.2,1690000.0,-0.0719,7446.93,0,8726.696666666667,0,9044.846,0,24.724643684220435,0,21.01320427151177,1,23.940888227267095,1,-3575.2,0,7196.39882235714,8093.897510685876,-897.4986883287365,-505.27352924681503,0,5296.599999999999,8216.213333333333,941.4413333333326,-206.7477621783716,1,8163.67,1364.7806101309625,10893.231220261925,5434.108779738075,1.0,732.3214285714284,45393650.0,0,5968.0049278778515,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6525.15,7050.2,9669.175,8683.35,7289.0,0.7076240994378908,0,1.903706460635728,2.792130942080758,1,62.899780541331396,1
3528,2020-03-15,5366.3,5182.9,5863.3,5120.6,1610000.0,0.0354,7077.530000000001,0,8561.140000000001,0,8985.34,0,28.181424510006973,1,28.39731641343302,1,26.060916921870046,1,-3693.999999999999,0,6914.845157379118,7891.85325063507,-977.0080932559522,-599.6204420486425,0,5450.066666666667,8002.871666666668,1068.7168333333327,-159.24424009415668,1,7948.85,1451.7708150647109,10852.391630129423,5045.308369870579,1.0,763.942857142857,47003650.0,1,5966.947386549812,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6525.15,7050.2,9669.175,8683.35,6863.1,0.7437533976282037,0,1.9187108595762215,2.5389863743269614,1,61.97827062607526,0
3529,2020-03-16,5030.0,5366.4,5369.3,4477.7,2550000.0,-0.06269999999999999,6667.05,0,8398.55,0,8913.784,0,21.849641330747655,0,24.91856984165838,0,20.646344050180303,1,-4104.799999999999,0,6624.868979320792,7679.864120958398,-1054.9951416376061,-690.6953819664353,0,4959.0,7779.833333333334,1228.5566666666662,-153.0703146691557,1,7734.49,1552.1365732434674,10838.763146486934,4630.216853513065,1.0,794.8642857142856,44453650.0,0,5964.346412573921,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6378.75,6925.25,9666.675000000001,8683.35,6867.8,0.8415441704081839,0,1.9227083908487692,2.31589020409531,1,59.311113307752464,0
3530,2020-03-17,5261.1,5030.2,5432.8,4946.5,1890000.0,0.045899999999999996,6304.379999999999,0,8242.843333333334,0,8841.673999999999,0,26.200741814621665,1,25.41060255179212,1,23.83109795301965,1,-3626.699999999999,0,6415.058367117594,7500.696408294813,-1085.6380411772197,-769.6839138085923,0,5213.466666666666,7593.166666666666,1373.1933333333334,-115.53119492763825,1,7557.530000000001,1624.3029468861819,10806.135893772363,4308.924106227637,1.0,812.2857142857141,46343650.0,1,5962.902445455719,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6014.15,6925.25,9673.6,8683.35,6917.6,0.7763957869498201,0,1.9382610015168342,2.1448102752813623,1,58.81023566654944,0
3531,2020-03-18,5361.4,5260.7,5373.1,5020.9,1800000.0,0.0191,6037.11,0,8098.176666666667,0,8761.356,0,28.08916837685689,1,25.37985050740876,0,24.96941648120034,1,-2672.7000000000007,0,6252.957079868733,7342.230007680382,-1089.2729278116494,-833.6017166092038,0,5251.8,7417.0,1484.0133333333335,-97.26776938212593,0,7384.67,1666.4478301559752,10717.56566031195,4051.7743396880496,1.0,825.9714285714286,48143650.0,1,5961.728495894707,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6007.5,6925.25,9743.775000000001,8683.35,6841.3,0.6158294930875577,0,1.942372140521984,1.987263337025283,1,58.67290463177558,0
3532,2020-03-19,6172.0,5359.2,6379.5,5256.0,2180000.0,0.1512,5861.01,1,7965.296666666666,0,8698.818000000001,0,43.35096868939809,1,32.5469596269589,1,30.197863675629733,0,-1761.0,0,6240.502144504313,7255.546303407761,-1015.0441589034481,-869.8902050680528,0,5935.833333333333,7279.656666666667,1522.2553333333333,-58.85229649749226,0,7258.3949999999995,1657.39264873443,10573.18029746886,3943.6097025311396,1.0,877.95,50323650.0,1,5962.22434680059,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5923.0,6925.25,9786.474999999999,8683.35,6850.9,0.44175195665261896,0,2.0296314649299485,1.9227734784499753,1,59.333837755160154,1
3533,2020-03-20,6205.3,6171.6,6858.1,5748.2,2220000.0,0.0054,5692.42,1,7851.826666666666,0,8632.778,0,43.9779338391731,1,38.472690301809386,1,29.801287973854414,1,-1685.8999999999996,0,6235.0864299651885,7177.750280933112,-942.6638509679233,-884.4449342480268,0,6270.533333333333,7161.896666666667,1517.183666666667,-39.167454493351144,0,7141.475,1644.378811804175,10430.23262360835,3852.7173763916503,1.0,945.7785714285716,52543650.0,1,5962.806673846386,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5916.3,6925.25,9864.15,8683.35,6629.1,0.4952557210422725,0,2.031199940024917,1.7903431003607777,1,54.76742517502588,0
3534,2020-03-21,6186.2,6205.6,6438.3,5887.0,1640000.0,-0.0031,5517.530000000001,1,7737.953333333334,0,8569.52,0,46.163196174155615,1,44.49736623424229,1,30.76824510948491,0,-1748.9000000000005,0,6227.565440739775,7104.302111975104,-876.7366712353287,-882.9032816454873,1,6170.5,7041.848333333333,1496.2750000000003,-38.82300305016717,0,7023.784999999999,1623.1112308335128,10270.007461667024,3777.5625383329734,1.0,961.4357142857144,50903650.0,0,5963.2013297888325,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5363.8,6770.9,9829.425,8887.0,7085.6,0.5119430946665888,0,2.0309525568786464,1.6732373282526827,1,52.18237605961323,0
3535,2020-03-22,5822.1,6186.9,6394.4,5771.2,1480000.0,-0.058899999999999994,5617.14,1,7609.206666666667,0,8498.33,0,45.52257944186698,0,45.221236485065255,1,33.073673900400976,0,996.1000000000004,1,6165.186142164424,7009.3241777547255,-844.1380355903011,-875.15023243445,1,5995.899999999999,6902.1483333333335,1447.199833333334,-41.74721013918186,0,6869.65,1580.9056153789927,10031.461230757985,3707.838769242014,1.0,943.6142857142859,49423650.0,0,5962.976731942414,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5667.9,6618.8,9790.8,8914.1,7035.8,-0.2578966445733224,0,2.024739254247653,1.5666206241202538,1,49.46179583062087,0
3536,2020-03-23,6468.9,5822.0,6564.7,5710.8,1880000.0,0.11109999999999999,5705.6,1,7502.98,0,8441.01,0,60.79045837231056,1,50.825411329444414,1,39.66016469159169,0,884.5999999999995,1,6211.911351062205,6969.292757180301,-757.3814061180965,-851.5964671711793,1,6248.133333333334,6775.514999999999,1360.6413333333335,-25.839857217658402,0,6755.025,1518.3975870963413,9791.820174192682,3718.229825807317,1.0,968.1714285714287,51303650.0,1,5963.9976197870965,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5667.9,6525.15,9514.375,8924.65,7230.8,-0.2775825279277015,0,2.074121731483627,1.5099142651497122,1,52.23322316000709,1
3537,2020-03-24,6744.6,6468.8,6814.2,6380.8,1730000.0,0.0426,5861.79,1,7396.376666666667,0,8389.97,0,70.00486973459947,1,58.77263584959237,1,42.16139353003911,0,1561.9000000000005,1,6293.863450898788,6952.64884924102,-658.7853983422319,-813.0342534053899,1,6646.533333333333,6669.876666666666,1236.2096666666666,-1.2588659223305028,0,6654.360000000001,1443.5159012851752,9541.391802570352,3767.32819742965,1.0,970.1785714285714,53033650.0,1,5965.444410870239,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5667.9,6525.15,9447.625,9090.15,7122.9,-0.48838372783840417,0,2.083472424218501,1.4316077707519839,1,53.84722989140439,1
3538,2020-03-25,6678.9,6744.8,6930.2,6474.6,1520000.0,-0.0097,5993.05,1,7296.916666666667,0,8339.67,0,68.62907953879225,0,66.47480254856745,1,41.43764654561318,0,1312.5999999999995,1,6353.099843068205,6932.3711567046485,-579.2713136364437,-766.2816654516007,1,6694.566666666666,6555.286666666667,1096.3673333333336,8.469180949693795,0,6535.289999999999,1328.2264910299298,9191.742982059859,3878.8370179401395,1.0,976.2571428571429,51513650.0,0,5966.604346079888,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5938.35,6525.15,9341.85,9090.15,6833.5,-0.4399088410751387,0,2.076156087330438,1.3519960217067846,1,53.67145658345285,0
3539,2020-03-26,6725.1,6677.9,6772.9,6541.7,1180000.0,0.0069,6162.5599999999995,1,7210.513333333334,0,8281.936,0,93.29891854804458,1,77.31095594047879,1,72.22365249139887,-1,1695.1000000000004,1,6410.330636442327,6917.01773768949,-506.6871012471629,-714.3627526107132,1,6679.899999999999,6434.2,951.0633333333333,17.22282778223665,0,6414.805,1181.1628861668034,8777.130772333607,4052.4792276663934,1.0,748.7357142857143,52693650.0,1,5967.560461915461,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,5975.549999999999,6525.15,9341.85,9090.15,6842.5,-0.6539485359361136,0,2.0759671990571005,1.2840489242814574,1,40.761092508323586,0
3540,2020-03-27,6373.4,6725.5,6813.7,6322.3,1160000.0,-0.052300000000000006,6273.79,1,7129.616666666667,0,8213.964,0,77.2966360856269,0,79.74154472415461,1,60.20537492563564,0,1112.2999999999993,1,6404.6490000665835,6876.749757119898,-472.10075705331474,-665.9103534992335,1,6503.133333333334,6310.735,802.9053333333331,15.975177923286473,0,6289.085000000001,1027.9685958110224,8345.022191622045,4233.147808377957,1.0,636.3500000000001,51533650.0,0,5968.062746577793,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6093.1,6525.15,9334.5,9090.15,7112.9,-0.458321315258148,0,2.080095713890213,1.2252275654924438,1,43.39592991278387,1
3541,2020-03-28,6233.7,6373.4,6374.3,6046.5,1260000.0,-0.0219,6361.0199999999995,0,7043.453333333333,0,8142.2660000000005,0,71.60040774719674,0,80.73198746028943,1,64.58021197491814,0,872.3000000000002,1,6378.349153902494,6829.116441777684,-450.76728787518914,-622.8817403744246,1,6218.166666666667,6206.02,687.9100000000001,1.1771565724844366,0,6199.0650000000005,942.3818475571703,8083.828695114341,4314.30130488566,1.0,619.5714285714286,50273650.0,0,5968.419373111891,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,6320.5,6525.15,9334.5,9227.85,7488.5,-0.337459863050795,0,2.0563807952987374,1.1604462053524836,1,41.55176389209134,0
